arriveSn,busStopId,remainStop,shortLineName,busId,metroFlag,busStopName,currStopId,lineId,remainMin,dirStart,dir,lowBus,arriveFlag,lineName,lineKind
348,277,0,수완03,,0,대광여고,0,114,0,,0,,0,수완03,0
349,277,0,진월07,,0,대광여고,0,4,0,,0,,0,진월07,0
350,277,0,대촌70,,0,대광여고,0,41,0,,0,,0,대촌70,0
351,277,0,화순318,,0,대광여고,0,994,0,,0,,0,화순318,0
352,277,0,화순318,,0,대광여고,0,781,0,,0,,0,화순318,0
353,277,0,송암73,,0,대광여고,0,44,0,,0,,0,송암73,0
354,277,0,화순318-1,,0,대광여고,0,783,0,,0,,0,화순318-1,0
355,277,0,진월17,,0,대광여고,0,8,0,,0,,0,진월17,0
356,277,0,진월75,,0,대광여고,0,100,0,,0,,0,진월75,0
357,277,0,화순318-1,,0,대광여고,0,600,0,,0,,0,화순318-1,0
358,277,0,화순318-1,,0,대광여고,0,999,0,,0,,0,화순318-1,0
359,277,0,진월77,,0,대광여고,0,48,0,,0,,0,진월77,0
360,277,0,진월78,,0,대광여고,0,49,0,,0,,0,진월78,0
361,277,0,진월79,,0,대광여고,0,50,0,,0,,0,진월79,0
362,277,0,화순318,,0,대광여고,0,993,0,,0,,0,화순318,0
363,277,0,화순318,,0,대광여고,0,995,0,,0,,0,화순318,0
364,277,0,마을715,,0,대광여고,0,209,0,,0,,0,마을715,0
365,277,0,마을715(영어마을경유),,0,대광여고,0,208,0,,0,,0,마을715(영어마을경유),0
366,277,0,일곡28,,0,대광여고,0,15,0,,0,,0,일곡28,0
367,277,0,송암31,,0,대광여고,0,101,0,,0,,0,송암31,0
368,277,0,첨단95,,0,대광여고,0,65,0,,0,,0,첨단95,0
369,277,0,송정99,,0,대광여고,0,69,0,,0,,0,송정99,0
370,277,0,대촌170,,0,대광여고,0,73,0,,0,,0,대촌170,0
371,1694,0,나주160,,0,나주금성고,0,542,0,,0,,0,나주160,0
372,1694,0,나주600,,0,나주금성고,0,561,0,,0,,0,나주600,0
373,2032,0,첨단192,,0,남면보건지소,0,79,0,,0,,0,첨단192,0
374,226,0,지원52,,0,내남,0,27,0,,0,,0,지원52,0
375,226,0,지원52,,0,내남,0,27,0,,0,,0,지원52,0
376,1997,0,송정197,,0,녹서,0,82,0,,0,,0,송정197,0
377,2703,0,지원52,,0,월산동행복주택아파트,0,27,0,,0,,0,지원52,0
378,1834,0,담양322,,0,담양월곡,0,742,0,,0,,0,담양322,0
379,1834,0,담양322-1,,0,담양월곡,0,743,0,,0,,0,담양322-1,0
380,1660,0,나주600,,0,대산삼거리,0,561,0,,0,,0,나주600,0
381,1660,0,나주601,,0,대산삼거리,0,562,0,,0,,0,나주601,0
382,1660,0,송정96,,0,대산삼거리,0,66,0,,0,,0,송정96,0
383,1660,0,송정96,,0,대산삼거리,0,66,0,,0,,0,송정96,0
384,1660,0,송정97(봉정행),,0,대산삼거리,0,132,0,,0,,0,송정97(봉정행),0
385,1660,0,송정97,,0,대산삼거리,0,93,0,,0,,0,송정97,0
386,296,0,봉선37,,0,대인광장(서),0,19,0,,0,,0,봉선37,0
387,296,0,금남58,,0,대인광장(서),0,33,0,,0,,0,금남58,0
388,2723,0,임곡90,,0,도림,0,60,0,,0,,0,임곡90,0
389,343,0,첨단20,,0,도현,0,11,0,,0,,0,첨단20,0
390,343,0,첨단94,,0,도현,0,64,0,,0,,0,첨단94,0
391,2959,0,담양2-5,,0,동광주IC입구,0,713,0,,0,,0,담양2-5,0
392,2959,0,두암181,,0,동광주IC입구,0,76,0,,0,,0,두암181,0
393,2959,0,담양3-2,,0,동광주IC입구,0,715,0,,0,,0,담양3-2,0
394,2959,0,담양3-1,,0,동광주IC입구,0,744,0,,0,,0,담양3-1,0
395,2959,0,충효187,,0,동광주IC입구,0,78,0,,0,,0,충효187,0
396,2959,0,담양3-1,,0,동광주IC입구,0,714,0,,0,,0,담양3-1,0
397,2959,0,담양4-3,,0,동광주IC입구,0,739,0,,0,,0,담양4-3,0
398,2959,0,담양4-8,,0,동광주IC입구,0,701,0,,0,,0,담양4-8,0
399,2959,0,담양4-2,,0,동광주IC입구,0,736,0,,0,,0,담양4-2,0
400,2959,0,담양4-1,,0,동광주IC입구,0,734,0,,0,,0,담양4-1,0
401,2959,0,담양5-1,,0,동광주IC입구,0,702,0,,0,,0,담양5-1,0
402,2959,0,담양5-5,,0,동광주IC입구,0,703,0,,0,,0,담양5-5,0
403,2959,0,송암74,,0,동광주IC입구,0,91,0,,0,,0,송암74,0
404,2959,0,담양5-4,,0,동광주IC입구,0,732,0,,0,,0,담양5-4,0
405,2959,0,담양5-2,,0,동광주IC입구,0,731,0,,0,,0,담양5-2,0
406,2959,0,518,,0,동광주IC입구,0,86,0,,0,,0,518,0
407,2959,0,담양6-1,,0,동광주IC입구,0,724,0,,0,,0,담양6-1,0
408,2959,0,첨단23,,0,동광주IC입구,0,117,0,,0,,0,첨단23,0
409,2959,0,담양6-2,,0,동광주IC입구,0,727,0,,0,,0,담양6-2,0
410,2959,0,담양7-1,,0,동광주IC입구,0,720,0,,0,,0,담양7-1,0
411,2959,0,담양7-2,,0,동광주IC입구,0,718,0,,0,,0,담양7-2,0
412,2959,0,담양8-1,,0,동광주IC입구,0,746,0,,0,,0,담양8-1,0
413,2959,0,용전86,,0,동광주IC입구,0,57,0,,0,,0,용전86,0
414,2959,0,담양311-1,,0,동광주IC입구,0,741,0,,0,,0,담양311-1,0
415,2959,0,석곡87,,0,동광주IC입구,0,58,0,,0,,0,석곡87,0
416,2959,0,담양311,,0,동광주IC입구,0,740,0,,0,,0,담양311,0
417,2959,0,담양322,,0,동광주IC입구,0,742,0,,0,,0,담양322,0
418,2959,0,금호36,,0,동광주IC입구,0,88,0,,0,,0,금호36,0
419,2959,0,담양322-1,,0,동광주IC입구,0,743,0,,0,,0,담양322-1,0
420,2959,0,담양1-2,,0,동광주IC입구,0,722,0,,0,,0,담양1-2,0
421,2959,0,담양1-1,,0,동광주IC입구,0,723,0,,0,,0,담양1-1,0
422,2959,0,송암47,,0,동광주IC입구,0,24,0,,0,,0,송암47,0
423,2959,0,담양2-1,,0,동광주IC입구,0,704,0,,0,,0,담양2-1,0
424,2959,0,담양2-3,,0,동광주IC입구,0,705,0,,0,,0,담양2-3,0
425,2959,0,담양2-4,,0,동광주IC입구,0,706,0,,0,,0,담양2-4,0
426,2959,0,담양2-1,,0,동광주IC입구,0,710,0,,0,,0,담양2-1,0
427,2959,0,금남55,,0,동광주IC입구,0,30,0,,0,,0,금남55,0
428,2959,0,담양2-2,,0,동광주IC입구,0,711,0,,0,,0,담양2-2,0
429,2959,0,담양2-4,,0,동광주IC입구,0,700,0,,0,,0,담양2-4,0
430,2008,0,송정296,,0,동림마을,0,85,0,,0,,0,송정296,0
431,3274,0,상무64,,0,김대중컨벤션센터,0,38,0,,0,,0,상무64,0
432,3274,0,일곡38,,0,김대중컨벤션센터,0,20,0,,0,,0,일곡38,0
433,1699,0,진곡196,,0,나주농협송현지점,0,81,0,,0,,0,진곡196,0
434,1699,0,나주160,,0,나주농협송현지점,0,542,0,,0,,0,나주160,0
435,1699,0,나주601,,0,나주농협송현지점,0,562,0,,0,,0,나주601,0
436,208,0,송정197,,0,남동,0,82,0,,0,,0,송정197,0
437,208,0,송정296,,0,남동,0,85,0,,0,,0,송정296,0
438,218,0,마을700,,0,신흥목재포장,0,203,0,,0,,0,마을700,0
439,218,0,첨단92,,0,신흥목재포장,0,62,0,,0,,0,첨단92,0
440,218,0,첨단94,,0,신흥목재포장,0,64,0,,0,,0,첨단94,0
441,397,0,진월17,,0,율곡초교,0,8,0,,0,,0,진월17,0
442,397,0,두암81(무등파크.장등동),,0,율곡초교,0,130,0,,0,,0,두암81(무등파크.장등동),0
443,397,0,두암81(무등파크.장등마을),,0,율곡초교,0,106,0,,0,,0,두암81(무등파크.장등마을),0
444,397,0,운림35,,0,율곡초교,0,18,0,,0,,0,운림35,0
445,397,0,금호36,,0,율곡초교,0,88,0,,0,,0,금호36,0
446,908,0,용전184,,0,전남대공과대학,0,77,0,,0,,0,용전184,0
447,908,0,문흥18,,0,전남대공과대학,0,9,0,,0,,0,문흥18,0
448,908,0,419,,0,전남대공과대학,0,31,0,,0,,0,419,0
449,908,0,송정19,,0,전남대공과대학,0,10,0,,0,,0,송정19,0
450,908,0,마을788,,0,전남대공과대학,0,213,0,,0,,0,마을788,0
451,908,0,문흥80,,0,전남대공과대학,0,51,0,,0,,0,문흥80,0
452,908,0,용봉83,,0,전남대공과대학,0,54,0,,0,,0,용봉83,0
453,908,0,일곡28,,0,전남대공과대학,0,15,0,,0,,0,일곡28,0
454,908,0,나주160,,0,전남대공과대학,0,542,0,,0,,0,나주160,0
455,908,0,일곡38,,0,전남대공과대학,0,20,0,,0,,0,일곡38,0
456,3901,0,두암81(각화초교.장등마을),,0,망향동산길,0,52,0,,0,,0,두암81(각화초교.장등마을),0
457,3901,0,두암81(무등파크.장등마을),,0,망향동산길,0,106,0,,0,,0,두암81(무등파크.장등마을),0
458,744,0,매월61,,0,서광주한전,0,35,0,,0,,0,매월61,0
459,744,0,송암68,,0,서광주한전,0,111,0,,0,,0,송암68,0
460,744,0,송암72,,0,서광주한전,0,43,0,,0,,0,송암72,0
461,744,0,송암74,,0,서광주한전,0,91,0,,0,,0,송암74,0
462,744,0,송정19,,0,서광주한전,0,10,0,,0,,0,송정19,0
463,744,0,나주160,,0,서광주한전,0,542,0,,0,,0,나주160,0
464,744,0,금호36,,0,서광주한전,0,88,0,,0,,0,금호36,0
465,744,0,봉선37,,0,서광주한전,0,19,0,,0,,0,봉선37,0
466,744,0,문흥39,,0,서광주한전,0,90,0,,0,,0,문흥39,0
467,744,0,금남59,,0,서광주한전,0,34,0,,0,,0,금남59,0
468,1739,0,대촌70,,0,남선산업,0,41,0,,0,,0,대촌70,0
469,1739,0,송암73,,0,남선산업,0,44,0,,0,,0,송암73,0
470,1739,0,진월17,,0,남선산업,0,8,0,,0,,0,진월17,0
471,1739,0,진월78,,0,남선산업,0,49,0,,0,,0,진월78,0
472,1739,0,진월79,,0,남선산업,0,50,0,,0,,0,진월79,0
473,1739,0,마을715,,0,남선산업,0,209,0,,0,,0,마을715,0
474,1739,0,마을715(영어마을경유),,0,남선산업,0,208,0,,0,,0,마을715(영어마을경유),0
475,1739,0,일곡28,,0,남선산업,0,15,0,,0,,0,일곡28,0
476,1739,0,송암31,,0,남선산업,0,101,0,,0,,0,송암31,0
477,1739,0,송암47,,0,남선산업,0,24,0,,0,,0,송암47,0
478,1739,0,송정99,,0,남선산업,0,69,0,,0,,0,송정99,0
479,1739,0,대촌170,,0,남선산업,0,73,0,,0,,0,대촌170,0
480,2172,0,나주600,,0,용강입구,0,561,0,,0,,0,나주600,0
481,2172,0,나주601,,0,용강입구,0,562,0,,0,,0,나주601,0
482,2172,0,송정96,,0,용강입구,0,66,0,,0,,0,송정96,0
483,2172,0,송정97(봉정행),,0,용강입구,0,132,0,,0,,0,송정97(봉정행),0
484,2172,0,송정97,,0,용강입구,0,93,0,,0,,0,송정97,0
485,1703,0,진곡196,,0,노안남초교,0,81,0,,0,,0,진곡196,0
486,1703,0,나주160,,0,노안남초교,0,542,0,,0,,0,나주160,0
487,751,0,송암68,,0,서구청,0,111,0,,0,,0,송암68,0
488,751,0,송암72,,0,서구청,0,43,0,,0,,0,송암72,0
489,751,0,송정19,,0,서구청,0,10,0,,0,,0,송정19,0
490,751,0,나주160,,0,서구청,0,542,0,,0,,0,나주160,0
491,751,0,금호36,,0,서구청,0,88,0,,0,,0,금호36,0
492,751,0,봉선37,,0,서구청,0,19,0,,0,,0,봉선37,0
493,751,0,문흥39,,0,서구청,0,90,0,,0,,0,문흥39,0
494,3776,0,송정93,,0,옥동차량기지,0,94,0,,0,,0,송정93,0
495,1401,0,나주600,,0,평동우체국,0,561,0,,0,,0,나주600,0
496,1401,0,나주601,,0,평동우체국,0,562,0,,0,,0,나주601,0
497,1401,0,송정93,,0,평동우체국,0,94,0,,0,,0,송정93,0
498,1401,0,송정96,,0,평동우체국,0,66,0,,0,,0,송정96,0
499,1401,0,송정97(봉정행),,0,평동우체국,0,132,0,,0,,0,송정97(봉정행),0
500,1401,0,송정97,,0,평동우체국,0,93,0,,0,,0,송정97,0
501,2177,0,나주600,,0,평동우체국,0,561,0,,0,,0,나주600,0
502,2177,0,나주601,,0,평동우체국,0,562,0,,0,,0,나주601,0
503,2177,0,송정93,,0,평동우체국,0,94,0,,0,,0,송정93,0
504,2177,0,송정96,,0,평동우체국,0,66,0,,0,,0,송정96,0
505,2177,0,송정97(봉정행),,0,평동우체국,0,132,0,,0,,0,송정97(봉정행),0
506,2177,0,송정97,,0,평동우체국,0,93,0,,0,,0,송정97,0
507,1288,0,담양3-1,,0,중흥시장,0,745,0,,0,,0,담양3-1,0
508,1288,0,담양3-2,,0,중흥시장,0,716,0,,0,,0,담양3-2,0
509,1288,0,담양5-2,,0,중흥시장,0,733,0,,0,,0,담양5-2,0
510,1288,0,송정19,,0,중흥시장,0,10,0,,0,,0,송정19,0
511,1288,0,담양5-4,,0,중흥시장,0,730,0,,0,,0,담양5-4,0
512,1288,0,담양5-5,,0,중흥시장,0,749,0,,0,,0,담양5-5,0
513,1288,0,담양6-1,,0,중흥시장,0,725,0,,0,,0,담양6-1,0
514,1288,0,담양7-2,,0,중흥시장,0,721,0,,0,,0,담양7-2,0
515,1288,0,담양8-1,,0,중흥시장,0,728,0,,0,,0,담양8-1,0
516,1288,0,나주160,,0,중흥시장,0,542,0,,0,,0,나주160,0
517,1288,0,지원152(도웅리),,0,중흥시장,0,123,0,,0,,0,지원152(도웅리),0
518,1288,0,지원152(능주역),,0,중흥시장,0,72,0,,0,,0,지원152(능주역),0
519,98,0,매월61,,0,광주학생운동기념탑,0,35,0,,0,,0,매월61,0
520,98,0,유덕65,,0,광주학생운동기념탑,0,39,0,,0,,0,유덕65,0
521,98,0,대촌70,,0,광주학생운동기념탑,0,41,0,,0,,0,대촌70,0
522,98,0,마을715,,0,광주학생운동기념탑,0,209,0,,0,,0,마을715,0
523,98,0,마을715(영어마을경유),,0,광주학생운동기념탑,0,208,0,,0,,0,마을715(영어마을경유),0
524,98,0,지원52,,0,광주학생운동기념탑,0,27,0,,0,,0,지원52,0
525,98,0,대촌170,,0,광주학생운동기념탑,0,73,0,,0,,0,대촌170,0
526,2037,0,첨단192,,0,서태마을입구,0,79,0,,0,,0,첨단192,0
527,323,0,첨단193,,0,중앙교회,0,80,0,,0,,0,첨단193,0
528,1406,0,첨단193,,0,평촌,0,80,0,,0,,0,첨단193,0
529,649,0,첨단192,,0,남면보건지소,0,79,0,,0,,0,첨단192,0
530,316,0,1187,,0,광주시립미술관하정웅미술관,0,87,0,,0,,0,1187,0
531,1457,0,첨단193,,0,일동초교,0,80,0,,0,,0,첨단193,0
532,1457,0,419,,0,일동초교,0,31,0,,0,,0,419,0
533,378,0,송암68,,0,동신대한방병원,0,111,0,,0,,0,송암68,0
534,378,0,송암74,,0,동신대한방병원,0,91,0,,0,,0,송암74,0
535,378,0,진월79,,0,동신대한방병원,0,50,0,,0,,0,진월79,0
536,378,0,송정99,,0,동신대한방병원,0,69,0,,0,,0,송정99,0
537,806,0,유덕65,,0,광천E편한세상,0,39,0,,0,,0,유덕65,0
538,806,0,228(구151.화순사평),,0,광천E편한세상,0,71,0,,0,,0,228(구151.화순사평),0
539,806,0,228(구151.화순전대병원),,0,광천E편한세상,0,122,0,,0,,0,228(구151.화순전대병원),0
540,806,0,1187,,0,광천E편한세상,0,87,0,,0,,0,1187,0
541,806,0,지원25,,0,광천E편한세상,0,12,0,,0,,0,지원25,0
542,806,0,첨단30,,0,광천E편한세상,0,17,0,,0,,0,첨단30,0
543,806,0,임곡89,,0,광천E편한세상,0,59,0,,0,,0,임곡89,0
544,3766,0,첨단40,,0,광주경찰청,0,92,0,,0,,0,첨단40,0
545,3815,0,수완12,,0,수완중흥S-클래스 2차,0,102,0,,0,,0,수완12,0
546,3815,0,문흥39,,0,수완중흥S-클래스 2차,0,90,0,,0,,0,문흥39,0
547,3815,0,선운101(송산유원지),,0,수완중흥S-클래스 2차,0,104,0,,0,,0,선운101(송산유원지),0
548,3815,0,선운101(광주글로벌모터스),,0,수완중흥S-클래스 2차,0,125,0,,0,,0,선운101(광주글로벌모터스),0
549,3849,0,송암68,,0,산정초교,0,111,0,,0,,0,송암68,0
550,3849,0,일곡10,,0,산정초교,0,96,0,,0,,0,일곡10,0
551,3849,0,문흥18,,0,산정초교,0,9,0,,0,,0,문흥18,0
552,3849,0,마을720,,0,산정초교,0,195,0,,0,,0,마을720,0
553,3849,0,선운101(송산유원지),,0,산정초교,0,104,0,,0,,0,선운101(송산유원지),0
554,3849,0,선운101(광주글로벌모터스),,0,산정초교,0,125,0,,0,,0,선운101(광주글로벌모터스),0
555,2182,0,대촌69,,0,서창동행정복지센터,0,40,0,,0,,0,대촌69,0
556,2182,0,대촌270,,0,서창동행정복지센터,0,83,0,,0,,0,대촌270,0
557,2182,0,진월77,,0,서창동행정복지센터,0,48,0,,0,,0,진월77,0
558,1764,0,매월61,,0,서창치안센터,0,35,0,,0,,0,매월61,0
559,1764,0,대촌69,,0,서창치안센터,0,40,0,,0,,0,대촌69,0
560,1764,0,대촌71,,0,서창치안센터,0,42,0,,0,,0,대촌71,0
561,1764,0,대촌270,,0,서창치안센터,0,83,0,,0,,0,대촌270,0
562,1764,0,송정99,,0,서창치안센터,0,69,0,,0,,0,송정99,0
563,3293,0,대촌71,,0,석교삼거리,0,42,0,,0,,0,대촌71,0
564,3293,0,대촌270,,0,석교삼거리,0,83,0,,0,,0,대촌270,0
565,3293,0,송정99,,0,석교삼거리,0,69,0,,0,,0,송정99,0
566,3165,0,첨단192,,0,선평선창마을입구,0,79,0,,0,,0,첨단192,0
567,1696,0,나주160,,0,천주교사거리,0,542,0,,0,,0,나주160,0
568,1696,0,나주600,,0,천주교사거리,0,561,0,,0,,0,나주600,0
569,1696,0,나주999,,0,천주교사거리,0,565,0,,0,,0,나주999,0
570,3088,0,문흥18,,0,세방전지,0,9,0,,0,,0,문흥18,0
571,3088,0,첨단92,,0,세방전지,0,62,0,,0,,0,첨단92,0
572,3088,0,첨단94,,0,세방전지,0,64,0,,0,,0,첨단94,0
573,3768,0,첨단40,,0,소촌남계길,0,92,0,,0,,0,첨단40,0
574,511,0,화순218,,0,소태역,0,901,0,,0,,0,화순218,0
575,511,0,화순217,,0,소태역,0,852,0,,0,,0,화순217,0
576,511,0,화순218-1,,0,소태역,0,961,0,,0,,0,화순218-1,0
577,511,0,화순217,,0,소태역,0,851,0,,0,,0,화순217,0
578,511,0,화순218-1,,0,소태역,0,962,0,,0,,0,화순218-1,0
579,511,0,화순217-1,,0,소태역,0,880,0,,0,,0,화순217-1,0
580,511,0,화순218-1,,0,소태역,0,963,0,,0,,0,화순218-1,0
581,511,0,화순217-1,,0,소태역,0,879,0,,0,,0,화순217-1,0
582,511,0,화순217-1,,0,소태역,0,881,0,,0,,0,화순217-1,0
583,511,0,화순218-1,,0,소태역,0,964,0,,0,,0,화순218-1,0
584,511,0,화순217-1,,0,소태역,0,882,0,,0,,0,화순217-1,0
585,511,0,화순218-1,,0,소태역,0,965,0,,0,,0,화순218-1,0
586,511,0,화순218,,0,소태역,0,902,0,,0,,0,화순218,0
587,511,0,화순217-1,,0,소태역,0,883,0,,0,,0,화순217-1,0
588,511,0,화순218,,0,소태역,0,923,0,,0,,0,화순218,0
589,511,0,화순218,,0,소태역,0,903,0,,0,,0,화순218,0
590,511,0,화순217-1,,0,소태역,0,884,0,,0,,0,화순217-1,0
591,511,0,화순218,,0,소태역,0,904,0,,0,,0,화순218,0
592,511,0,화순217,,0,소태역,0,850,0,,0,,0,화순217,0
593,511,0,화순218-1,,0,소태역,0,966,0,,0,,0,화순218-1,0
594,511,0,화순217,,0,소태역,0,849,0,,0,,0,화순217,0
595,511,0,228(구151.화순사평),,0,소태역,0,71,0,,0,,0,228(구151.화순사평),0
596,511,0,화순218-1,,0,소태역,0,967,0,,0,,0,화순218-1,0
597,511,0,화순217,,0,소태역,0,848,0,,0,,0,화순217,0
598,511,0,지원15,,0,소태역,0,6,0,,0,,0,지원15,0
599,511,0,228(구151.화순전대병원),,0,소태역,0,122,0,,0,,0,228(구151.화순전대병원),0
600,511,0,화순217,,0,소태역,0,771,0,,0,,0,화순217,0
601,511,0,화순217-1,,0,소태역,0,875,0,,0,,0,화순217-1,0
602,511,0,화순217-1,,0,소태역,0,773,0,,0,,0,화순217-1,0
603,511,0,화순218-1,,0,소태역,0,951,0,,0,,0,화순218-1,0
604,511,0,봉선76,,0,소태역,0,47,0,,0,,0,봉선76,0
605,511,0,지원25,,0,소태역,0,12,0,,0,,0,지원25,0
606,511,0,화순218,,0,소태역,0,908,0,,0,,0,화순218,0
607,511,0,화순217,,0,소태역,0,845,0,,0,,0,화순217,0
608,511,0,화순217,,0,소태역,0,844,0,,0,,0,화순217,0
609,511,0,화순1111,,0,소태역,0,619,0,,0,,0,화순1111,0
610,511,0,화순217-1,,0,소태역,0,876,0,,0,,0,화순217-1,0
611,511,0,화순217-1,,0,소태역,0,877,0,,0,,0,화순217-1,0
612,511,0,화순217-1,,0,소태역,0,878,0,,0,,0,화순217-1,0
613,511,0,화순217-1,,0,소태역,0,872,0,,0,,0,화순217-1,0
614,511,0,화순218,,0,소태역,0,905,0,,0,,0,화순218,0
615,511,0,화순217,,0,소태역,0,837,0,,0,,0,화순217,0
616,511,0,화순218,,0,소태역,0,906,0,,0,,0,화순218,0
617,511,0,화순200,,0,소태역,0,986,0,,0,,0,화순200,0
618,511,0,화순217,,0,소태역,0,838,0,,0,,0,화순217,0
619,511,0,화순200,,0,소태역,0,988,0,,0,,0,화순200,0
620,511,0,화순217,,0,소태역,0,839,0,,0,,0,화순217,0
621,511,0,화순217,,0,소태역,0,843,0,,0,,0,화순217,0
622,511,0,화순218,,0,소태역,0,907,0,,0,,0,화순218,0
623,511,0,지원45,,0,소태역,0,23,0,,0,,0,지원45,0
624,511,0,화순218,,0,소태역,0,922,0,,0,,0,화순218,0
625,511,0,화순217-1,,0,소태역,0,873,0,,0,,0,화순217-1,0
626,511,0,화순218-1,,0,소태역,0,952,0,,0,,0,화순218-1,0
627,511,0,화순200,,0,소태역,0,779,0,,0,,0,화순200,0
628,511,0,화순218,,0,소태역,0,909,0,,0,,0,화순218,0
629,511,0,화순217-1,,0,소태역,0,874,0,,0,,0,화순217-1,0
630,511,0,화순200-1,,0,소태역,0,609,0,,0,,0,화순200-1,0
631,511,0,화순218-1,,0,소태역,0,953,0,,0,,0,화순218-1,0
632,511,0,화순218,,0,소태역,0,910,0,,0,,0,화순218,0
633,511,0,화순217,,0,소태역,0,842,0,,0,,0,화순217,0
634,511,0,화순218-1,,0,소태역,0,954,0,,0,,0,화순218-1,0
635,511,0,화순218,,0,소태역,0,921,0,,0,,0,화순218,0
636,511,0,화순217,,0,소태역,0,841,0,,0,,0,화순217,0
637,511,0,화순218,,0,소태역,0,899,0,,0,,0,화순218,0
638,511,0,화순218,,0,소태역,0,920,0,,0,,0,화순218,0
639,511,0,화순217,,0,소태역,0,840,0,,0,,0,화순217,0
640,511,0,화순216,,0,소태역,0,785,0,,0,,0,화순216,0
641,511,0,화순218-1,,0,소태역,0,955,0,,0,,0,화순218-1,0
642,511,0,화순218,,0,소태역,0,919,0,,0,,0,화순218,0
643,511,0,화순217,,0,소태역,0,846,0,,0,,0,화순217,0
644,511,0,화순218-1,,0,소태역,0,956,0,,0,,0,화순218-1,0
645,511,0,지원52-1,,0,소태역,0,131,0,,0,,0,지원52-1,0
646,511,0,화순216,,0,소태역,0,606,0,,0,,0,화순216,0
647,511,0,화순218,,0,소태역,0,918,0,,0,,0,화순218,0
648,511,0,화순217,,0,소태역,0,847,0,,0,,0,화순217,0
649,511,0,지원52,,0,소태역,0,27,0,,0,,0,지원52,0
650,511,0,화순218,,0,소태역,0,900,0,,0,,0,화순218,0
651,511,0,화순218,,0,소태역,0,911,0,,0,,0,화순218,0
652,511,0,화순218-1,,0,소태역,0,957,0,,0,,0,화순218-1,0
653,511,0,화순218,,0,소태역,0,917,0,,0,,0,화순218,0
654,511,0,지원152(도웅리),,0,소태역,0,123,0,,0,,0,지원152(도웅리),0
655,511,0,화순218-1,,0,소태역,0,958,0,,0,,0,화순218-1,0
656,511,0,화순218,,0,소태역,0,916,0,,0,,0,화순218,0
657,511,0,지원152(능주역),,0,소태역,0,72,0,,0,,0,지원152(능주역),0
658,511,0,화순218-1,,0,소태역,0,777,0,,0,,0,화순218-1,0
659,511,0,화순218,,0,소태역,0,915,0,,0,,0,화순218,0
660,511,0,화순218,,0,소태역,0,775,0,,0,,0,화순218,0
661,511,0,화순218,,0,소태역,0,912,0,,0,,0,화순218,0
662,511,0,화순218-1,,0,소태역,0,959,0,,0,,0,화순218-1,0
663,511,0,화순218,,0,소태역,0,913,0,,0,,0,화순218,0
664,511,0,화순218,,0,소태역,0,914,0,,0,,0,화순218,0
665,511,0,화순218-1,,0,소태역,0,960,0,,0,,0,화순218-1,0
666,511,0,화순217,,0,소태역,0,853,0,,0,,0,화순217,0
667,800,0,상무64,,0,솔뫼타운,0,38,0,,0,,0,상무64,0
668,800,0,선운14,,0,솔뫼타운,0,115,0,,0,,0,선운14,0
669,800,0,송암72,,0,솔뫼타운,0,43,0,,0,,0,송암72,0
670,800,0,금호36,,0,솔뫼타운,0,88,0,,0,,0,금호36,0
671,800,0,송암47,,0,솔뫼타운,0,24,0,,0,,0,송암47,0
672,802,0,일곡28,,0,송림주택,0,15,0,,0,,0,일곡28,0
673,802,0,봉선37,,0,송림주택,0,19,0,,0,,0,봉선37,0
674,802,0,운림50,,0,송림주택,0,25,0,,0,,0,운림50,0
675,802,0,지원56,,0,송림주택,0,119,0,,0,,0,지원56,0
676,1635,0,송정97(봉정행),,0,대봉,0,132,0,,0,,0,송정97(봉정행),0
677,1635,0,송정97,,0,대봉,0,93,0,,0,,0,송정97,0
